redcap	worksheet	column	measure	bold_header	indent_header	row	version
cd_raw	Template	3	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	67	3.0ulatest
cd_raw	Template	3	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	65	Doe
cd_raw	Template	3	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	65	Old
cd_ss	Template	4	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	65	2
cd_ss	Template	4	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	66	3.0
cd_ss	Template	4	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	65	3.0u1.30
cd_ss	Template	4	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	65	3.0u10.21.16
cd_ss	Template	4	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	65	3.0u11.01.16
cd_ss	Template	4	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	65	3.0u2.3
cd_ss	Template	4	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	67	3.0ulatest
cd_ss	Template	4	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	65	Doe
cd_ss	Template	4	Coding	Wechsler Adult Intelligence Scale-IV	Processing Speed Index	65	Old
wms_ver	NA	NA	NA	NA	NA	NA	NA
LM_ver	NA	NA	NA	NA	NA	NA	NA
LMI_raw	Template	3	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	2
LMI_raw	Template	3	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	94	3.0
LMI_raw	Template	3	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	3.0u1.30
LMI_raw	Template	3	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	3.0u10.21.16
LMI_raw	Template	3	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	3.0u11.01.16
LMI_raw	Template	3	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	3.0u2.3
LMI_raw	Template	3	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0ulatest
LMI_raw	Template	3	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	Doe
LMI_raw	Template	3	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	Old
LMI_ss	Template	4	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	2
LMI_ss	Template	4	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	94	3.0
LMI_ss	Template	4	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	3.0u1.30
LMI_ss	Template	4	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	3.0u10.21.16
LMI_ss	Template	4	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	3.0u11.01.16
LMI_ss	Template	4	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	3.0u2.3
LMI_ss	Template	4	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0ulatest
LMI_ss	Template	4	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	Doe
LMI_ss	Template	4	Logical Memory I	Wechsler Memory Scale-IV	Auditory Memory Index	93	Old
LMII_raw	Template	3	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	2
LMII_raw	Template	3	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	95	3.0
LMII_raw	Template	3	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	3.0u1.30
LMII_raw	Template	3	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	3.0u10.21.16
LMII_raw	Template	3	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	3.0u11.01.16
LMII_raw	Template	3	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	3.0u2.3
LMII_raw	Template	3	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0ulatest
LMII_raw	Template	3	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	Doe
LMII_raw	Template	3	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	Old
LMII_ss	Template	4	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	2
LMII_ss	Template	4	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	95	3.0
LMII_ss	Template	4	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	3.0u1.30
LMII_ss	Template	4	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	3.0u10.21.16
LMII_ss	Template	4	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	3.0u11.01.16
LMII_ss	Template	4	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	3.0u2.3
LMII_ss	Template	4	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0ulatest
LMII_ss	Template	4	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	Doe
LMII_ss	Template	4	Logical Memory II	Wechsler Memory Scale-IV	Auditory Memory Index	94	Old
LMrec_raw	Template	3	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	2
LMrec_raw	Template	3	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0
LMrec_raw	Template	3	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	3.0u1.30
LMrec_raw	Template	3	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	3.0u10.21.16
LMrec_raw	Template	3	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	3.0u11.01.16
LMrec_raw	Template	3	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	3.0u2.3
LMrec_raw	Template	3	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0ulatest
LMrec_raw	Template	3	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	Doe
LMrec_raw	Template	3	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	Old
LMrec_per	Template	4	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	2
LMrec_per	Template	4	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0
LMrec_per	Template	4	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	3.0u1.30
LMrec_per	Template	4	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	3.0u10.21.16
LMrec_per	Template	4	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	3.0u11.01.16
LMrec_per	Template	4	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	3.0u2.3
LMrec_per	Template	4	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0ulatest
LMrec_per	Template	4	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	Doe
LMrec_per	Template	4	LM Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	95	Old
VPAI_raw	Template	3	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	2
VPAI_raw	Template	3	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0
VPAI_raw	Template	3	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0u1.30
VPAI_raw	Template	3	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0u10.21.16
VPAI_raw	Template	3	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0u11.01.16
VPAI_raw	Template	3	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0u2.3
VPAI_raw	Template	3	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	99	3.0ulatest
VPAI_raw	Template	3	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	Doe
VPAI_raw	Template	3	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	Old
VPAI_ss	Template	4	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	2
VPAI_ss	Template	4	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0
VPAI_ss	Template	4	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0u1.30
VPAI_ss	Template	4	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0u10.21.16
VPAI_ss	Template	4	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0u11.01.16
VPAI_ss	Template	4	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	3.0u2.3
VPAI_ss	Template	4	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	99	3.0ulatest
VPAI_ss	Template	4	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	Doe
VPAI_ss	Template	4	Verbal Paired Associates I	Wechsler Memory Scale-IV	Auditory Memory Index	96	Old
VPAII_raw	Template	3	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	2
VPAII_raw	Template	3	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0
VPAII_raw	Template	3	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0u1.30
VPAII_raw	Template	3	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0u10.21.16
VPAII_raw	Template	3	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0u11.01.16
VPAII_raw	Template	3	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0u2.3
VPAII_raw	Template	3	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	100	3.0ulatest
VPAII_raw	Template	3	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	Doe
VPAII_raw	Template	3	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	Old
VPAII_ss	Template	4	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	2
VPAII_ss	Template	4	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0
VPAII_ss	Template	4	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0u1.30
VPAII_ss	Template	4	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0u10.21.16
VPAII_ss	Template	4	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0u11.01.16
VPAII_ss	Template	4	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	3.0u2.3
VPAII_ss	Template	4	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	100	3.0ulatest
VPAII_ss	Template	4	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	Doe
VPAII_ss	Template	4	Verbal Paired Associates II	Wechsler Memory Scale-IV	Auditory Memory Index	97	Old
VPArec_raw	Template	3	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	2
VPArec_raw	Template	3	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	99	3.0
VPArec_raw	Template	3	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0u1.30
VPArec_raw	Template	3	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0u10.21.16
VPArec_raw	Template	3	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0u11.01.16
VPArec_raw	Template	3	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0u2.3
VPArec_raw	Template	3	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	101	3.0ulatest
VPArec_raw	Template	3	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	Doe
VPArec_raw	Template	3	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	Old
VPArec_perc	Template	4	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	2
VPArec_perc	Template	4	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	99	3.0
VPArec_perc	Template	4	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0u1.30
VPArec_perc	Template	4	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0u10.21.16
VPArec_perc	Template	4	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0u11.01.16
VPArec_perc	Template	4	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	3.0u2.3
VPArec_perc	Template	4	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	101	3.0ulatest
VPArec_perc	Template	4	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	Doe
VPArec_perc	Template	4	VPA Recognition	Wechsler Memory Scale-IV	Auditory Memory Index	98	Old
VRI_raw	Template	3	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	2
VRI_raw	Template	3	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	101	3.0
VRI_raw	Template	3	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	3.0u1.30
VRI_raw	Template	3	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	3.0u10.21.16
VRI_raw	Template	3	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	3.0u11.01.16
VRI_raw	Template	3	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	3.0u2.3
VRI_raw	Template	3	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	103	3.0ulatest
VRI_raw	Template	3	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	Doe
VRI_raw	Template	3	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	Old
VRI_ss	Template	4	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	2
VRI_ss	Template	4	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	101	3.0
VRI_ss	Template	4	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	3.0u1.30
VRI_ss	Template	4	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	3.0u10.21.16
VRI_ss	Template	4	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	3.0u11.01.16
VRI_ss	Template	4	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	3.0u2.3
VRI_ss	Template	4	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	103	3.0ulatest
VRI_ss	Template	4	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	Doe
VRI_ss	Template	4	Visual Reproduction I	Wechsler Memory Scale-IV	Visual Memory Index	100	Old
VRII_raw	Template	3	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	2
VRII_raw	Template	3	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	102	3.0
VRII_raw	Template	3	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	3.0u1.30
VRII_raw	Template	3	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	3.0u10.21.16
VRII_raw	Template	3	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	3.0u11.01.16
VRII_raw	Template	3	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	3.0u2.3
VRII_raw	Template	3	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	104	3.0ulatest
VRII_raw	Template	3	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	Doe
VRII_raw	Template	3	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	Old
VRII_ss	Template	4	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	2
VRII_ss	Template	4	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	102	3.0
VRII_ss	Template	4	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	3.0u1.30
VRII_ss	Template	4	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	3.0u10.21.16
VRII_ss	Template	4	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	3.0u11.01.16
VRII_ss	Template	4	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	3.0u2.3
VRII_ss	Template	4	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	104	3.0ulatest
VRII_ss	Template	4	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	Doe
VRII_ss	Template	4	Visual Reproduction II	Wechsler Memory Scale-IV	Visual Memory Index	101	Old
VRrec_raw	Template	3	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	2
VRrec_raw	Template	3	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	103	3.0
VRrec_raw	Template	3	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	3.0u1.30
VRrec_raw	Template	3	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	3.0u10.21.16
VRrec_raw	Template	3	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	3.0u11.01.16
VRrec_raw	Template	3	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	3.0u2.3
VRrec_raw	Template	3	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	105	3.0ulatest
VRrec_raw	Template	3	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	Doe
VRrec_raw	Template	3	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	Old
VRrec_per	Template	4	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	2
VRrec_per	Template	4	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	103	3.0
VRrec_per	Template	4	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	3.0u1.30
VRrec_per	Template	4	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	3.0u10.21.16
VRrec_per	Template	4	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	3.0u11.01.16
VRrec_per	Template	4	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	3.0u2.3
VRrec_per	Template	4	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	105	3.0ulatest
VRrec_per	Template	4	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	Doe
VRrec_per	Template	4	VR Recognition	Wechsler Memory Scale-IV	Visual Memory Index	102	Old
VRcopy_raw	Template	3	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	2
VRcopy_raw	Template	3	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	141	3.0
VRcopy_raw	Template	3	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	3.0u1.30
VRcopy_raw	Template	3	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	3.0u10.21.16
VRcopy_raw	Template	3	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	3.0u11.01.16
VRcopy_raw	Template	3	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	3.0u2.3
VRcopy_raw	Template	3	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	143	3.0ulatest
VRcopy_raw	Template	3	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	Doe
VRcopy_raw	Template	3	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	Old
VRcopy_perc	Template	4	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	2
VRcopy_perc	Template	4	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	141	3.0
VRcopy_perc	Template	4	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	3.0u1.30
VRcopy_perc	Template	4	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	3.0u10.21.16
VRcopy_perc	Template	4	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	3.0u11.01.16
VRcopy_perc	Template	4	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	3.0u2.3
VRcopy_perc	Template	4	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	143	3.0ulatest
VRcopy_perc	Template	4	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	Doe
VRcopy_perc	Template	4	Visual Reproduction Copy	Wechsler Memory Scale-III	Visual Memory	140	Old
hvlt_form	NA	NA	NA	NA	NA	NA	NA
hvlt_tot_raw	Template	3	Total Recall	Hopkins Verbal Learning Task-R	Hopkins Verbal Learning Task-R	173	2
hvlt_tot_raw	Template	3	Total Recall	Hopkins Verbal Learning Task-R	Hopkins Verbal Learning Task-R	174	3.0
hvlt_tot_raw	Template	3	Total Recall	Hopkins Verbal Learning Task-R	Hopkins Verbal Learning Task-R	173	3.0u1.30
hvlt_tot_raw	Template	3	Total Recall	Hopkins Verbal Learning Task-R	Hopkins Verbal Learning Task-R	173	3.0u10.21.16
